hashtag_H                                  cluster_C_leader_user_id  relative_frequency_H_C  frequency_H_in_C       frequency_H_overall    count_H_in_C  count_tweets_in_C  count_H_entire_dataset  count_tweets_entire_dataset
fecklesslumpscotty                         1477908877404295169       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
federalicac                                1512579657534640132       .39676767676767676874   .00090909090909090909  .00229124236252545824  1             1100               9                       3928
fedicac                                    1512638255165935617       2.67818181818181819488  .00272727272727272727  .00101832993890020366  3             1100               4                       3928
ffffffhead                                 1495320253764878338       1.19030303030303031663  .00090909090909090909  .00076374745417515274  1             1100               3                       3928
fillupfriday                               1512297255809785859       1.42836363636363636499  .00181818181818181818  .00127291242362525458  2             1100               5                       3928
firedejoynow                               1511811996307451905       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
firedesantis2022                           1517985722871037953       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
firegarland                                1511364962232406019       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
firemerrickgarland                         1481783648219246601       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
firetheucp                                 1508875083594407936       .89272727272727273162   .00090909090909090909  .00101832993890020366  1             1100               4                       3928
fireucp                                    1506048578652844032       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
flashbackfriday                            1520028454451912704       3.57090909090909092651  .00181818181818181818  .00050916496945010183  2             1100               2                       3928
florida                                    1518016888462364673       2.38060606060606063326  .00181818181818181818  .00076374745417515274  2             1100               3                       3928
floridataxpayers                           1518016888462364673       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
fluke_natouch                              1501389049382125569       2.85672727272727272999  .00363636363636363636  .00127291242362525458  4             1100               5                       3928
flutruxklan                                1491306773806194688       .59515151515151515441   .00090909090909090909  .00152749490835030549  1             1100               6                       3928
followmedon                                1519475067692158976       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
fordfailedkids                             1487943911393968128       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
